브랜드코드,시즌,채널코드,채널명,매장코드 (SAP기준),제품계층1(대분류),제품계층2(중분류),아이템_중분류,제품계층3(소분류),아이템코드,TAG매출액,실매출액,부가세제외 실판매액,매출원가 ( 환입후매출원가+평가감(추가) ),매출총이익,지급수수료_로열티,지급수수료_물류용역비,지급수수료_카드수수료,지급임차료_매장(고정),감가상각비_임차시설물,지급수수료_중간관리수수료,지급수수료_판매사원도급비(면세),지급수수료_판매사원도급비(직영),지급수수료_온라인위탁판매수수료,지급수수료_이천보관료,직접비 합계,직접이익
M,22N,8,사입,105517.0,ACC,Acc_etc,Acc_etc,파우치,PO,2180000,653990,594536,394908,199628,41618,14437,0,0,0,0,0,0,0,16138,72193,127435
M,22N,8,사입,105517.0,ACC,Bag,Bag,크로스백,CR,2178000,544500,495000,364467,130533,34650,12020,0,0,0,0,0,0,0,13458,60128,70405
M,22N,8,사입,105517.0,ACC,Headwear,Headwear,운동모,CP,-180000,-54000,-49091,-32242,-16849,-3436,-12,0,0,0,0,0,0,0,-1326,-4774,-12075
M,22N,8,사입,105517.0,ACC,Headwear,Headwear,햇,HT,-115000,-34500,-31364,-15957,-15407,-2195,-8,0,0,0,0,0,0,0,-857,-3060,-12347
M,22N,8,사입,105517.0,ACC,Shoes,Shoes,스니커즈,SX,7645000,1911260,1737509,1404909,332600,121625,42192,0,0,0,0,0,0,0,47199,211016,121584
M,22N,8,사입,105518.0,ACC,Acc_etc,Acc_etc,파우치,PO,2507000,752090,683718,454144,229574,47860,16603,0,0,0,0,0,0,0,18593,83056,146518
M,22N,8,사입,105518.0,ACC,Bag,Bag,크로스백,CR,2475000,618750,562500,414166,148334,39375,13660,0,0,0,0,0,0,0,15280,68315,80019
M,22N,8,사입,105518.0,ACC,Headwear,Headwear,햇,HT,-168000,-50400,-45818,-22972,-22846,-3207,-11,0,0,0,0,0,0,0,-1255,-4473,-18373
M,22N,8,사입,105518.0,ACC,Shoes,Shoes,스니커즈,SX,7784000,1946010,1769100,1430452,338648,123837,42959,0,0,0,0,0,0,0,48090,214886,123762
M,22N,8,사입,105976.0,ACC,Acc_etc,Acc_etc,파우치,PO,2507000,752090,683718,454144,229574,47860,16603,0,0,0,0,0,0,0,18590,83053,146521
M,22N,8,사입,105976.0,ACC,Bag,Bag,크로스백,CR,2475000,618750,562500,414166,148334,39375,13660,0,0,0,0,0,0,0,15284,68319,80015
M,22N,8,사입,105976.0,ACC,Shoes,Shoes,스니커즈,SX,6255000,1563710,1421555,1149471,272084,99509,34520,0,0,0,0,0,0,0,38629,172658,99426
M,22N,8,사입,106023.0,ACC,Acc_etc,Acc_etc,파우치,PO,2011000,603300,548455,256690,291765,38392,13317,0,0,0,0,0,0,0,14904,66613,225152
M,22N,8,사입,106023.0,ACC,Bag,Bag,버킷백,BM,1308000,392400,356727,0,356727,24971,8663,0,0,0,0,0,0,0,9680,43314,313413
M,22N,8,사입,106023.0,ACC,Bag,Bag,쇼퍼백,OR,4056000,1013980,921800,622387,299413,64526,22385,0,0,0,0,0,0,0,25049,111960,187453
M,22N,8,사입,106023.0,ACC,Bag,Bag,크로스백,CR,3612000,902990,820900,231934,588966,57463,19936,0,0,0,0,0,0,0,22314,99713,489253
M,22N,8,사입,106023.0,ACC,Bag,Bag,힙색,HS,1924000,507690,461536,0,461536,32307,11207,0,0,0,0,0,0,0,12552,56066,405470
M,22N,8,사입,106023.0,ACC,Headwear,Headwear,운동모,CP,17000,5100,4637,-6363,11000,325,349,0,0,0,0,0,0,0,110,784,10216
M,22N,8,사입,106023.0,ACC,Shoes,Shoes,스니커즈,SX,6642000,1660450,1509500,1221010,288490,105665,36654,0,0,0,0,0,0,0,41019,183338,105152
M,22N,8,사입,106023.0,ACC,Shoes,Shoes,신발,SH,119000,35700,32455,0,32455,2272,788,0,0,0,0,0,0,0,875,3935,28520
M,22N,8,사입,106023.0,ACC,Shoes,Shoes,캔버스화,CV,95000,28500,25909,0,25909,1814,628,0,0,0,0,0,0,0,711,3153,22756
M,22N,8,사입,106062.0,ACC,Acc_etc,Acc_etc,파우치,PO,872000,261600,237818,157963,79855,16647,5776,0,0,0,0,0,0,0,6478,28901,50954
M,22N,8,사입,106062.0,ACC,Bag,Bag,크로스백,CR,891000,222750,202500,149100,53400,14175,4917,0,0,0,0,0,0,0,5522,24614,28786
M,22N,8,사입,106062.0,ACC,Headwear,Headwear,운동모,CP,1339000,401700,365182,235059,130123,25563,8867,0,0,0,0,0,0,0,9954,44384,85739
M,22N,8,사입,106062.0,ACC,Headwear,Headwear,햇,HT,2212000,663570,603246,303245,300001,42227,14649,0,0,0,0,0,0,0,16439,73315,226686
M,22N,8,사입,106062.0,ACC,Shoes,Shoes,스니커즈,SX,3058000,764480,694982,561964,133018,48649,16877,0,0,0,0,0,0,0,18938,84464,48554
M,22N,8,사입,106064.0,ACC,Acc_etc,Acc_etc,파우치,PO,1635000,490500,445909,296181,149728,31213,10828,0,0,0,0,0,0,0,12091,54132,95596
M,22N,8,사입,106064.0,ACC,Bag,Bag,크로스백,CR,1584000,396000,360000,265065,94935,25200,8742,0,0,0,0,0,0,0,9775,43717,51218
M,22N,8,사입,106064.0,ACC,Shoes,Shoes,스니커즈,SX,6811000,1702700,1547909,1251644,296265,108354,37588,0,0,0,0,0,0,0,42018,187960,108305
M,22N,11,직영몰,100269.0,ACC,Headwear,Headwear,운동모,CP,1836000,1828160,1661964,324505,1337459,75619,40357,30236,498481,109289,0,0,255091,0,45100,1054173,283286
M,22N,11,직영몰,100269.0,ACC,Shoes,Shoes,스니커즈,SX,139000,125100,113727,25543,88184,5175,2762,2069,34111,7478,0,0,17456,0,3092,72143,16041
M,22N,11,직영몰,103473.0,ACC,Bag,Bag,힙색,HS,99000,99000,90000,19271,70729,4095,2185,0,47693,7894,0,0,15661,0,2444,79972,-9243
M,22N,11,직영몰,103473.0,ACC,Headwear,Headwear,운동모,CP,612000,610970,555427,108168,447259,25272,13488,0,294333,48722,0,0,96652,0,15110,493577,-46318
M,22N,11,직영몰,103473.0,ACC,Shoes,Shoes,스니커즈,SX,695000,695000,631818,127718,504100,28748,15343,0,334814,55422,0,0,109946,0,17187,561460,-57360
M,22N,11,직영몰,103473.0,ACC,Shoes,Shoes,신발,SH,119000,83300,75727,21040,54687,3446,1839,0,40129,6643,0,0,13178,0,2064,67299,-12612
M,22N,11,직영몰,104053.0,ACC,Bag,Bag,숄더백,BQ,139000,139000,126364,22255,104109,5750,3068,0,34937,4715,0,0,11024,0,3439,62933,41176
M,22N,11,직영몰,104053.0,ACC,Headwear,Headwear,운동모,CP,756000,752400,684000,133620,550380,31122,16610,0,189114,25523,0,0,59674,0,18609,340652,209728
M,22N,11,직영몰,104053.0,ACC,Shoes,Shoes,스니커즈,SX,184870000,92435270,84032064,33973050,50059014,3823459,2040559,0,23233658,3135570,0,0,7331270,0,2284146,41848662,8210352
M,22N,11,직영몰,104053.0,ACC,Shoes,Shoes,신발,SH,238000,166600,151455,42080,109375,6891,3677,0,41875,5651,0,0,13213,0,4127,75434,33941
M,22N,11,직영몰,104087.0,ACC,Headwear,Headwear,운동모,CP,864000,864000,785455,152708,632747,35738,19073,12702,257963,98168,0,0,173022,0,21338,618004,14743
M,22N,11,직영몰,104334.0,ACC,Bag,Bag,힙색,HS,99000,99000,90000,19271,70729,4095,2185,1918,45750,18234,0,0,19357,0,2460,93999,-23270
M,22N,11,직영몰,104334.0,ACC,Headwear,Headwear,운동모,CP,612000,596000,541818,108168,433650,24653,13158,11544,275417,109773,0,0,116532,0,14817,565894,-132244
M,22N,11,직영몰,104334.0,ACC,Shoes,Shoes,스니커즈,SX,139000,139000,126364,25543,100821,5750,3068,2692,64234,25602,0,0,27178,0,3457,131981,-31160
M,22N,11,직영몰,105139.0,ACC,Headwear,Headwear,운동모,CP,1260000,1260000,1145455,222699,922756,52118,27815,0,803553,134840,0,0,180480,0,31156,1229962,-307206
M,22N,11,직영몰,105139.0,ACC,Shoes,Shoes,스니커즈,SX,-139000,-111200,-101091,-25543,-75548,-4600,-25,0,0,0,0,0,0,0,-2752,-7377,-68171
M,22N,11,직영몰,105498.0,ACC,Bag,Bag,힙색,HS,99000,99000,90000,19271,70729,4095,2185,945,39323,8206,0,0,14568,0,2447,71769,-1040
M,22N,11,직영몰,105498.0,ACC,Headwear,Headwear,운동모,CP,1296000,1296000,1178182,229063,949119,53607,28610,12365,514766,107430,0,0,190707,0,32019,939504,9615
M,22N,11,직영몰,105498.0,ACC,Shoes,Shoes,스니커즈,SX,973000,973000,884545,178805,705740,40247,21479,9283,386476,80656,0,0,143179,0,24034,705354,386
M,22N,11,직영몰,105498.0,ACC,Shoes,Shoes,신발,SH,238000,166600,151455,42080,109375,6891,3677,1589,66173,13810,0,0,24515,0,4110,120765,-11390
M,22N,99,기타,101416.0,ACC,Bag,Bag,숄더백,BQ,139000,69500,63182,22232,40950,4423,0,0,0,0,0,0,0,0,0,4423,36527
M,22N,99,기타,101896.0,ACC,Bag,Bag,힙색,HS,198000,126720,115200,38492,76708,8064,28,0,0,0,0,0,0,0,3094,11186,65522
M,22N,99,기타,101896.0,ACC,Shoes,Shoes,스니커즈,SX,278000,177920,161745,51088,110657,11322,39,0,0,0,0,0,0,0,4345,15706,94951
M,22N,99,기타,101896.0,ACC,Shoes,Shoes,신발,SH,298000,190720,173382,41223,132159,12137,42,0,0,0,0,0,0,0,4658,16837,115322
M,22N,99,기타,101927.0,ACC,Shoes,Shoes,스니커즈,SX,417000,208500,189545,76632,112913,13268,65,0,0,0,0,0,0,0,7196,20529,92384
M,22N,99,기타,104525.0,ACC,Headwear,Headwear,운동모,CP,36000,18000,16364,6363,10001,1145,7,0,0,0,0,0,0,0,758,1910,8091
M,22N,99,기타,105384.0,ACC,Headwear,Headwear,운동모,CP,36000,18000,16364,6363,10001,1145,0,0,0,0,0,0,0,0,0,1145,8856
M,22S,0,공통,미지정,ACC,Shoes,Shoes,샌들,SD,0,0,0,16675,-16675,0,0,0,0,0,0,0,0,0,0,0,-16675
M,22S,0,공통,미지정,ACC,Shoes,Shoes,슬리퍼,LP,0,0,0,9790,-9790,0,0,0,0,0,0,0,0,0,0,0,-9790
M,22S,0,공통,미지정,의류,Bottom,과시즌의류,반바지,SP,0,0,0,10082,-10082,0,0,0,0,0,0,0,0,0,0,0,-10082
M,22S,0,공통,미지정,의류,Bottom,과시즌의류,우븐팬츠,WP,0,0,0,1401139,-1401139,0,0,0,0,0,0,0,0,0,0,0,-1401139
M,22S,0,공통,미지정,의류,Bottom,과시즌의류,트레이닝(하의),TP,0,0,0,93346,-93346,0,0,0,0,0,0,0,0,0,0,0,-93346
M,22S,0,공통,미지정,의류,Bottom,과시즌의류,팬츠,PT,0,0,0,804100,-804100,0,0,0,0,0,0,0,0,0,0,0,-804100
M,22S,0,공통,미지정,의류,Inner,과시즌의류,맨투맨,MT,0,0,0,5342869,-5342869,0,0,0,0,0,0,0,0,0,0,0,-5342869
M,22S,0,공통,미지정,의류,Inner,과시즌의류,반팔카라티셔츠,TS,0,0,0,2679240,-2679240,0,0,0,0,0,0,0,0,0,0,0,-2679240
M,22S,0,공통,미지정,의류,Inner,과시즌의류,후드티,HD,0,0,0,184930,-184930,0,0,0,0,0,0,0,0,0,0,0,-184930
M,22S,0,공통,미지정,의류,Outer,과시즌의류,니트가디건,KC,0,0,0,784041,-784041,0,0,0,0,0,0,0,0,0,0,0,-784041
M,22S,0,공통,미지정,의류,Outer,과시즌의류,방풍자켓,WJ,0,0,0,1346364,-1346364,0,0,0,0,0,0,0,0,0,0,0,-1346364
M,22S,0,공통,미지정,의류,Outer,과시즌의류,점퍼,JP,0,0,0,687722,-687722,0,0,0,0,0,0,0,0,0,0,0,-687722
M,22S,6,RF,100470.0,의류,Bottom,과시즌의류,반바지,SP,0,0,0,-10082,11086,70,0,0,0,0,0,0,0,0,0,70,11016
M,22S,8,사입,100261.0,ACC,Acc_etc,Acc_etc,토시,ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,22S,8,사입,100292.0,ACC,Acc_etc,Acc_etc,토시,ML,190000,47500,43182,1734,41448,3023,1049,0,0,0,0,0,0,0,1177,5249,36199
M,22S,8,사입,100326.0,ACC,Acc_etc,Acc_etc,토시,ML,494000,123490,112264,4510,107754,7859,2727,0,0,0,0,0,0,0,3036,13622,94132
M,22S,8,사입,100340.0,ACC,Acc_etc,Acc_etc,토시,ML,380000,95000,86364,3469,82895,6045,2097,0,0,0,0,0,0,0,2348,10490,72405
M,22S,8,사입,100340.0,ACC,Shoes,Shoes,샌들,SD,-89000,-26700,-24273,0,-24273,-1699,-6,0,0,0,0,0,0,0,-656,-2361,-21912
M,22S,8,사입,100340.0,의류,Bottom,과시즌의류,우븐팬츠,WP,9164000,2749210,2499282,-1401139,3900421,174951,60689,0,0,0,0,0,0,0,67830,303470,3596951
M,22S,8,사입,100340.0,의류,Bottom,과시즌의류,팬츠,PT,99000,29700,27000,-16992,43992,1890,656,0,0,0,0,0,0,0,741,3287,40705
M,22S,8,사입,100340.0,의류,Inner,과시즌의류,맨투맨,MT,18918000,5509030,5008210,-3385440,8393650,350575,122129,0,0,0,0,0,0,0,135934,608638,7785012
M,22S,8,사입,100340.0,의류,Inner,과시즌의류,반팔카라티셔츠,TS,-79000,-19750,-17955,0,-17955,-1257,-4,0,0,0,0,0,0,0,-487,-1748,-16207
M,22S,8,사입,100340.0,의류,Outer,과시즌의류,니트가디건,KC,4686000,1216740,1106128,-784041,1890169,77429,26860,0,0,0,0,0,0,0,30022,134311,1755858
M,22S,8,사입,100340.0,의류,Outer,과시즌의류,방풍자켓,WJ,9120000,2736000,2487272,-1346364,3833636,174108,60396,0,0,0,0,0,0,0,67512,302016,3531620
M,22S,8,사입,100340.0,의류,Outer,과시즌의류,점퍼,JP,4186000,1046510,951373,-687722,1639095,66596,23102,0,0,0,0,0,0,0,25833,115531,1523564
M,22S,8,사입,100362.0,ACC,Acc_etc,Acc_etc,토시,ML,950000,237490,215900,8672,207228,15113,5243,0,0,0,0,0,0,0,5865,26221,181007
M,22S,8,사입,100362.0,ACC,Shoes,Shoes,샌들,SD,89000,26700,24273,-16675,40948,1699,589,0,0,0,0,0,0,0,671,2959,37989
M,22S,8,사입,100362.0,ACC,Shoes,Shoes,슬리퍼,LP,-69000,-20700,-18818,0,-18818,-1317,-5,0,0,0,0,0,0,0,-530,-1852,-16966
M,22S,8,사입,100362.0,의류,Bottom,과시즌의류,우븐팬츠,WP,-9164000,-2749210,-2499282,0,-2499282,-174951,-618,0,0,0,0,0,0,0,-67912,-243481,-2255801
M,22S,8,사입,100362.0,의류,Bottom,과시즌의류,트레이닝(하의),TP,-614000,-171300,-155727,0,-155727,-10901,-38,0,0,0,0,0,0,0,-4240,-15179,-140548
M,22S,8,사입,100362.0,의류,Bottom,과시즌의류,팬츠,PT,-5470000,-1641000,-1491818,0,-1491818,-104427,-369,0,0,0,0,0,0,0,-40564,-145360,-1346458
M,22S,8,사입,100362.0,의류,Inner,과시즌의류,맨투맨,MT,-29821000,-8756240,-7960219,-14250,-7945969,-557216,-1446,0,0,0,0,0,0,0,-216242,-774904,-7171065
M,22S,8,사입,100362.0,의류,Inner,과시즌의류,반팔카라티셔츠,TS,-21264000,-5395780,-4905255,-9690,-4895565,-343368,-1210,0,0,0,0,0,0,0,-133245,-477823,-4417742
M,22S,8,사입,100362.0,의류,Inner,과시즌의류,후드티,HD,-1090000,-327000,-297273,0,-297273,-20809,-73,0,0,0,0,0,0,0,-8092,-28974,-268299
M,22S,8,사입,100362.0,의류,Outer,과시즌의류,니트가디건,KC,-4686000,-1216740,-1106128,0,-1106128,-77429,-273,0,0,0,0,0,0,0,-30069,-107771,-998357
M,22S,8,사입,100362.0,의류,Outer,과시즌의류,방풍자켓,WJ,-9120000,-2736000,-2487272,0,-2487272,-174108,-614,0,0,0,0,0,0,0,-67558,-242280,-2244992
M,22S,8,사입,100362.0,의류,Outer,과시즌의류,점퍼,JP,-4186000,-1046510,-951373,0,-951373,-66596,-235,0,0,0,0,0,0,0,-25829,-92660,-858713
M,22S,8,사입,100465.0,ACC,Acc_etc,Acc_etc,토시,ML,285000,71250,64773,2602,62171,4534,1573,0,0,0,0,0,0,0,1750,7857,54314
M,22S,8,사입,104577.0,ACC,Acc_etc,Acc_etc,토시,ML,779000,194740,177036,7111,169925,12393,4299,0,0,0,0,0,0,0,4821,21513,148412
M,22S,8,사입,104963.0,ACC,Acc_etc,Acc_etc,토시,ML,475000,118750,107955,4337,103618,7557,2621,0,0,0,0,0,0,0,2933,13111,90507
M,22S,8,사입,105402.0,ACC,Acc_etc,Acc_etc,토시,ML,760000,189990,172718,6938,165780,12090,4194,0,0,0,0,0,0,0,4697,20981,144799
M,22S,8,사입,105403.0,ACC,Acc_etc,Acc_etc,토시,ML,589000,147240,133855,5377,128478,9370,3251,0,0,0,0,0,0,0,3627,16248,112230
M,22S,8,사입,105434.0,ACC,Acc_etc,Acc_etc,토시,ML,779000,194740,177036,7111,169925,12393,4299,0,0,0,0,0,0,0,4809,21501,148424
M,22S,8,사입,105436.0,ACC,Shoes,Shoes,슬리퍼,LP,9589000,1054790,958900,87062,871838,67123,23285,0,0,0,0,0,0,0,26091,116499,755339
M,22S,8,사입,105515.0,ACC,Acc_etc,Acc_etc,토시,ML,361000,90250,82045,3296,78749,5743,1992,0,0,0,0,0,0,0,2229,9964,68785
M,22S,8,사입,105516.0,ACC,Acc_etc,Acc_etc,토시,ML,836000,208990,189991,7632,182359,13299,4614,0,0,0,0,0,0,0,5158,23071,159288
M,22S,8,사입,105517.0,ACC,Acc_etc,Acc_etc,토시,ML,456000,114000,103636,4163,99473,7254,2517,0,0,0,0,0,0,0,2819,12590,86883
M,22S,8,사입,105518.0,ACC,Acc_etc,Acc_etc,토시,ML,513000,128240,116582,4683,111899,8161,2831,0,0,0,0,0,0,0,3185,14177,97722
M,22S,8,사입,105976.0,ACC,Acc_etc,Acc_etc,토시,ML,513000,128240,116582,4683,111899,8161,2831,0,0,0,0,0,0,0,3161,14153,97746
M,22S,8,사입,106023.0,ACC,Acc_etc,Acc_etc,토시,ML,285000,71250,64773,2602,62171,4534,1573,0,0,0,0,0,0,0,1750,7857,54314
M,22S,8,사입,106023.0,ACC,Shoes,Shoes,슬리퍼,LP,69000,20700,18818,-9790,28608,1317,457,0,0,0,0,0,0,0,520,2294,26314
M,22S,8,사입,106023.0,의류,Bottom,과시즌의류,트레이닝(하의),TP,614000,171300,155727,-93346,249073,10901,3780,0,0,0,0,0,0,0,4211,18892,230181
M,22S,8,사입,106023.0,의류,Bottom,과시즌의류,팬츠,PT,5371000,1611280,1464800,-787108,2251908,102536,35568,0,0,0,0,0,0,0,39788,177892,2074016
M,22S,8,사입,106023.0,의류,Inner,과시즌의류,맨투맨,MT,10903000,3247160,2951964,-1943179,4895143,206637,71682,0,0,0,0,0,0,0,80150,358469,4536674
M,22S,8,사입,106023.0,의류,Inner,과시즌의류,반팔카라티셔츠,TS,21343000,5415220,4922927,-2669550,7592477,344605,119543,0,0,0,0,0,0,0,133721,597869,6994608
M,22S,8,사입,106023.0,의류,Inner,과시즌의류,후드티,HD,1090000,327000,297273,-184930,482203,20809,7218,0,0,0,0,0,0,0,8067,36094,446109
M,22S,8,사입,106062.0,ACC,Acc_etc,Acc_etc,토시,ML,190000,47500,43182,1734,41448,3023,1049,0,0,0,0,0,0,0,1180,5252,36196
M,22S,8,사입,106064.0,ACC,Acc_etc,Acc_etc,토시,ML,342000,85500,77727,3123,74604,5441,1887,0,0,0,0,0,0,0,2126,9454,65150
M,23F,0,공통,미지정,ACC,Acc_etc,Acc_etc,기타,ET,0,0,0,3050731,-3050731,0,0,0,0,0,0,0,0,0,0,0,-3050731
M,23F,0,공통,미지정,ACC,Acc_etc,Acc_etc,머플러(스카프),MF,0,0,0,8705301,-8705301,0,0,0,0,0,0,0,0,0,0,0,-8705301
M,23F,0,공통,미지정,ACC,Bag,Bag,쇼퍼백,OR,0,0,0,1820751,-1820751,0,0,0,0,0,0,0,0,0,0,0,-1820751
M,23F,0,공통,미지정,ACC,Bag,Bag,숄더백,BQ,0,0,0,18099243,-18099243,0,0,0,0,0,0,0,0,0,0,0,-18099243
M,23F,0,공통,미지정,ACC,Headwear,Headwear,방한모,WM,0,0,0,1323518,-1323518,0,0,0,0,0,0,0,0,0,0,0,-1323518
M,23F,0,공통,미지정,ACC,Headwear,Headwear,비니,BN,0,0,0,1265699,-1265699,0,0,0,0,0,0,0,0,0,0,0,-1265699
M,23F,0,공통,미지정,ACC,Headwear,Headwear,여성 베레모,CB,0,0,0,8335,-8335,0,0,0,0,0,0,0,0,0,0,0,-8335
M,23F,0,공통,미지정,ACC,Headwear,Headwear,운동모,CP,0,0,0,20681,-20681,0,0,0,0,0,0,0,0,0,0,0,-20681
M,23F,0,공통,미지정,ACC,Headwear,Headwear,햇,HT,0,0,0,2611908,-2611908,0,0,0,0,0,0,0,0,0,0,0,-2611908
M,23F,0,공통,미지정,ACC,Shoes,Shoes,뮬,MU,0,0,0,2576680,-2576680,0,0,0,0,0,0,0,0,0,0,0,-2576680
M,23F,0,공통,미지정,ACC,Shoes,Shoes,방한화,WB,0,0,0,2117820,-2117820,0,0,0,0,0,0,0,0,0,0,0,-2117820
M,23F,0,공통,미지정,ACC,Shoes,Shoes,샌들,SD,0,0,0,3439514,-3439514,0,0,0,0,0,0,0,0,0,0,0,-3439514
M,23F,0,공통,미지정,ACC,Shoes,Shoes,스니커즈,SX,0,0,0,8012527,-8012527,0,0,0,0,0,0,0,0,0,0,0,-8012527
M,23F,0,공통,미지정,ACC,Shoes,Shoes,슬리퍼,LP,0,0,0,5518552,-5518552,0,0,0,0,0,0,0,0,0,0,0,-5518552
M,23F,0,공통,미지정,의류,Bottom,과시즌의류,레깅스,LG,0,0,0,2168285,-2168285,0,0,0,0,0,0,0,0,0,0,0,-2168285
M,23F,0,공통,미지정,의류,Bottom,과시즌의류,스커트,SK,0,0,0,991728,-991728,0,0,0,0,0,0,0,0,0,0,0,-991728
M,23F,0,공통,미지정,의류,Bottom,과시즌의류,우븐팬츠,WP,0,0,0,5032493,-5032493,0,0,0,0,0,0,0,0,0,0,0,-5032493
M,23F,0,공통,미지정,의류,Bottom,과시즌의류,진바지,DP,0,0,0,5821716,-5821716,0,0,0,0,0,0,0,0,0,0,0,-5821716
M,23F,0,공통,미지정,의류,Bottom,과시즌의류,진스커트,DS,0,0,0,1486250,-1486250,0,0,0,0,0,0,0,0,0,0,0,-1486250
M,23F,0,공통,미지정,의류,Bottom,과시즌의류,팬츠,PT,0,0,0,22522715,-22522715,0,0,0,0,0,0,0,0,0,0,0,-22522715
M,23F,0,공통,미지정,의류,Inner,과시즌의류,니트풀오버,KP,0,0,0,3848029,-3848029,0,0,0,0,0,0,0,0,0,0,0,-3848029
M,23F,0,공통,미지정,의류,Inner,과시즌의류,데님셔츠,DR,0,0,0,546372,-546372,0,0,0,0,0,0,0,0,0,0,0,-546372
M,23F,0,공통,미지정,의류,Inner,과시즌의류,데님원피스,DD,0,0,0,1777572,-1777572,0,0,0,0,0,0,0,0,0,0,0,-1777572
M,23F,0,공통,미지정,의류,Inner,과시즌의류,맨투맨,MT,0,0,0,9999024,-9999024,0,0,0,0,0,0,0,0,0,0,0,-9999024
M,23F,0,공통,미지정,의류,Inner,과시즌의류,반팔카라티셔츠,TS,0,0,0,2955259,-2955259,0,0,0,0,0,0,0,0,0,0,0,-2955259
M,23F,0,공통,미지정,의류,Inner,과시즌의류,원피스,OP,0,0,0,7937379,-7937379,0,0,0,0,0,0,0,0,0,0,0,-7937379
M,23F,0,공통,미지정,의류,Inner,과시즌의류,탱크탑,TK,0,0,0,2295233,-2295233,0,0,0,0,0,0,0,0,0,0,0,-2295233
M,23F,0,공통,미지정,의류,Inner,과시즌의류,트레이닝(상의),TR,0,0,0,4120104,-4120104,0,0,0,0,0,0,0,0,0,0,0,-4120104
M,23F,0,공통,미지정,의류,Inner,과시즌의류,후드티,HD,0,0,0,7146409,-7146409,0,0,0,0,0,0,0,0,0,0,0,-7146409
M,23F,0,공통,미지정,의류,Outer,과시즌의류,니트가디건,KC,0,0,0,13778010,-13778010,0,0,0,0,0,0,0,0,0,0,0,-13778010
M,23F,0,공통,미지정,의류,Outer,과시즌의류,다운베스트,DV,0,0,0,1094724,-1094724,0,0,0,0,0,0,0,0,0,0,0,-1094724
M,23F,0,공통,미지정,의류,Outer,과시즌의류,다운점퍼,DJ,0,0,0,16660875,-16660875,0,0,0,0,0,0,0,0,0,0,0,-16660875
M,23F,0,공통,미지정,의류,Outer,과시즌의류,방풍자켓,WJ,0,0,0,8353733,-8353733,0,0,0,0,0,0,0,0,0,0,0,-8353733
M,23F,0,공통,미지정,의류,Outer,과시즌의류,점퍼,JP,0,0,0,46289842,-46289842,0,0,0,0,0,0,0,0,0,0,0,-46289842
M,23F,0,공통,미지정,의류,Outer,과시즌의류,진자켓,DK,0,0,0,2325762,-2325762,0,0,0,0,0,0,0,0,0,0,0,-2325762
M,23F,0,공통,미지정,의류,Outer,과시즌의류,폴라폴리스점퍼,FD,0,0,0,13019248,-13019248,0,0,0,0,0,0,0,0,0,0,0,-13019248
M,23F,1,백화점,100003.0,ACC,Acc_etc,Acc_etc,머플러(스카프),MF,208000,208000,189091,17104,105805,8603,4593,0,0,3776,18314,0,0,0,5166,40452,65353
M,23F,1,백화점,100004.0,ACC,Acc_etc,Acc_etc,머플러(스카프),MF,119000,105440,95855,13306,49956,4429,2329,0,0,17,15735,0,0,0,2600,25110,24846
M,23F,1,백화점,100172.0,ACC,Shoes,Shoes,뮬,MU,109000,109000,99091,12188,52221,4509,2406,0,0,4696,16333,0,0,0,2690,30634,21587
M,23F,1,백화점,100172.0,의류,Outer,과시즌의류,니트가디건,KC,199000,199000,180909,22253,95338,8231,4392,0,0,8573,29819,0,0,0,4899,55914,39424
M,23F,1,백화점,100175.0,ACC,Acc_etc,Acc_etc,머플러(스카프),MF,119000,119000,108182,13306,55931,4847,2628,0,0,19,14798,0,0,0,2943,25235,30696
M,23F,1,백화점,100176.0,의류,Outer,과시즌의류,방풍자켓,WJ,0,0,0,-10319,10319,0,0,0,0,0,0,0,0,0,0,0,10319
M,23F,1,RF,100178.0,ACC,Shoes,Shoes,뮬,MU,109000,109000,99091,3087,59836,4405,2406,0,0,18,4822,0,0,0,2690,14341,45495
M,23F,1,백화점,100179.0,ACC,Shoes,Shoes,뮬,MU,109000,109000,99091,12188,51230,4439,2406,0,0,7215,17435,0,0,0,2681,34176,17054
M,23F,1,백화점,100179.0,의류,Outer,과시즌의류,방풍자켓,WJ,189000,189000,171818,21133,88830,7697,4172,0,0,12510,30232,0,0,0,4653,59264,29566
M,23F,1,백화점,100180.0,의류,Bottom,과시즌의류,팬츠,PT,129000,129000,117273,10713,65515,5336,2847,0,0,21,21673,0,0,0,3187,33064,32451
M,23F,1,백화점,100180.0,의류,Outer,과시즌의류,점퍼,JP,0,0,0,-53810,53810,0,0,0,0,0,0,0,0,0,0,0,53810
M,23F,1,백화점,100192.0,ACC,Acc_etc,Acc_etc,기타,ET,138000,131100,119182,15430,60252,5298,2894,0,0,2828,13766,0,0,0,3244,28030,32222
M,23F,1,백화점,100192.0,ACC,Bag,Bag,숄더백,BQ,159000,158990,144536,17779,73998,6425,3511,0,0,3431,16696,0,0,0,3931,33994,40004
M,23F,1,백화점,100192.0,의류,Bottom,과시즌의류,팬츠,PT,119000,118990,108173,13307,55380,4809,2628,0,0,2567,12496,0,0,0,2941,25441,29939
M,23F,1,백화점,100192.0,의류,Outer,과시즌의류,점퍼,JP,339000,338990,308173,37906,157781,13699,7483,0,0,7315,35597,0,0,0,8357,72451,85330
